Recognition,all_events,contacts,experiment,import_type,localization,math_events,montage,original_experiment,original_session,pairs,ps4_events,session,subject,subject_alias,system_version,task_events
,protocols/r1/subjects/R1016M/experiments/PAL2/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1016M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,PAL2,build,0,protocols/r1/subjects/R1016M/experiments/PAL2/sessions/2/behavioral/current_processed/math_events.json,0,,2,protocols/r1/subjects/R1016M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1016M,R1016M,,protocols/r1/subjects/R1016M/experiments/PAL2/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1016M/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1016M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1016M/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1016M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1016M,R1016M,,protocols/r1/subjects/R1016M/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1016M/experiments/catFR1/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1016M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1016M/experiments/catFR1/sessions/1/behavioral/current_processed/math_events.json,0,,1,protocols/r1/subjects/R1016M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1016M,R1016M,,protocols/r1/subjects/R1016M/experiments/catFR1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1016M/experiments/catFR2/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1016M/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR2,build,0,protocols/r1/subjects/R1016M/experiments/catFR2/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1016M/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1016M,R1016M,,protocols/r1/subjects/R1016M/experiments/catFR2/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1017J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC2,conversion,0,,0,,0,protocols/r1/subjects/R1017J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1017J,R1017J,,protocols/r1/subjects/R1017J/experiments/YC2/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1018P/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1018P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1018P/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1018P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1018P,R1018P,,protocols/r1/subjects/R1018P/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1018P/experiments/FR2/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1018P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR2,build,0,protocols/r1/subjects/R1018P/experiments/FR2/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1018P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1018P,R1018P,,protocols/r1/subjects/R1018P/experiments/FR2/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1018P/experiments/FR2/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1018P/localizations/1/montages/1/neuroradiology/current_processed/contacts.json,FR2,build,1,protocols/r1/subjects/R1018P/experiments/FR2/sessions/1/behavioral/current_processed/math_events.json,1,,0,protocols/r1/subjects/R1018P/localizations/1/montages/1/neuroradiology/current_processed/pairs.json,,1,R1018P,R1018P_1,,protocols/r1/subjects/R1018P/experiments/FR2/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1018P/experiments/PAL1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1018P/localizations/1/montages/1/neuroradiology/current_processed/contacts.json,PAL1,build,1,protocols/r1/subjects/R1018P/experiments/PAL1/sessions/0/behavioral/current_processed/math_events.json,1,,0,protocols/r1/subjects/R1018P/localizations/1/montages/1/neuroradiology/current_processed/pairs.json,,0,R1018P,R1018P_1,,protocols/r1/subjects/R1018P/experiments/PAL1/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1018P/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,0,protocols/r1/subjects/R1018P/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1018P,R1018P,,protocols/r1/subjects/R1018P/experiments/YC1/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,0,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1019J,R1019J,,protocols/r1/subjects/R1019J/experiments/YC1/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,1,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1019J,R1019J,,protocols/r1/subjects/R1019J/experiments/YC1/sessions/1/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,2,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1019J,R1019J,,protocols/r1/subjects/R1019J/experiments/YC1/sessions/2/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC2,conversion,0,,0,,0,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1019J,R1019J,,protocols/r1/subjects/R1019J/experiments/YC2/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC2,conversion,0,,0,,1,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1019J,R1019J,,protocols/r1/subjects/R1019J/experiments/YC2/sessions/1/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC2,conversion,0,,0,,2,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1019J,R1019J,,protocols/r1/subjects/R1019J/experiments/YC2/sessions/2/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC2,conversion,0,,0,,3,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,3,R1019J,R1019J,,protocols/r1/subjects/R1019J/experiments/YC2/sessions/3/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC2,conversion,0,,0,,4,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,4,R1019J,R1019J,,protocols/r1/subjects/R1019J/experiments/YC2/sessions/4/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC2,conversion,0,,0,,5,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,5,R1019J,R1019J,,protocols/r1/subjects/R1019J/experiments/YC2/sessions/5/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC2,conversion,0,,0,,6,protocols/r1/subjects/R1019J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,6,R1019J,R1019J,,protocols/r1/subjects/R1019J/experiments/YC2/sessions/6/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1020J/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1020J/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1020J,R1020J,,protocols/r1/subjects/R1020J/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1020J/experiments/FR2/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR2,build,0,protocols/r1/subjects/R1020J/experiments/FR2/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1020J,R1020J,,protocols/r1/subjects/R1020J/experiments/FR2/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1020J/experiments/FR2/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR2,build,0,protocols/r1/subjects/R1020J/experiments/FR2/sessions/1/behavioral/current_processed/math_events.json,0,,1,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1020J,R1020J,,protocols/r1/subjects/R1020J/experiments/FR2/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1020J/experiments/FR2/sessions/2/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR2,build,0,protocols/r1/subjects/R1020J/experiments/FR2/sessions/2/behavioral/current_processed/math_events.json,0,,2,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,2,R1020J,R1020J,,protocols/r1/subjects/R1020J/experiments/FR2/sessions/2/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1020J/experiments/FR2/sessions/3/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR2,build,0,protocols/r1/subjects/R1020J/experiments/FR2/sessions/3/behavioral/current_processed/math_events.json,0,,3,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,3,R1020J,R1020J,,protocols/r1/subjects/R1020J/experiments/FR2/sessions/3/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC2,conversion,0,,0,,0,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1020J,R1020J,,protocols/r1/subjects/R1020J/experiments/YC2/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC2,conversion,0,,0,,1,protocols/r1/subjects/R1020J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1020J,R1020J,,protocols/r1/subjects/R1020J/experiments/YC2/sessions/1/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1021D/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,0,protocols/r1/subjects/R1021D/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1021D,R1021D,,protocols/r1/subjects/R1021D/experiments/YC1/sessions/0/behavioral/current_processed/task_events.json
,,protocols/r1/subjects/R1021D/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,YC1,conversion,0,,0,,1,protocols/r1/subjects/R1021D/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1021D,R1021D,,protocols/r1/subjects/R1021D/experiments/YC1/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1021D/experiments/catFR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1021D/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,catFR1,build,0,protocols/r1/subjects/R1021D/experiments/catFR1/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1021D/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1021D,R1021D,,protocols/r1/subjects/R1021D/experiments/catFR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1022J/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1022J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1022J/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1022J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1022J,R1022J,,protocols/r1/subjects/R1022J/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1022J/experiments/FR2/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1022J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR2,build,0,protocols/r1/subjects/R1022J/experiments/FR2/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1022J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1022J,R1022J,,protocols/r1/subjects/R1022J/experiments/FR2/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1022J/experiments/FR2/sessions/1/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1022J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR2,build,0,protocols/r1/subjects/R1022J/experiments/FR2/sessions/1/behavioral/current_processed/math_events.json,0,,1,protocols/r1/subjects/R1022J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,1,R1022J,R1022J,,protocols/r1/subjects/R1022J/experiments/FR2/sessions/1/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1023J/experiments/FR1/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1023J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR1,build,0,protocols/r1/subjects/R1023J/experiments/FR1/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1023J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1023J,R1023J,,protocols/r1/subjects/R1023J/experiments/FR1/sessions/0/behavioral/current_processed/task_events.json
,protocols/r1/subjects/R1023J/experiments/FR2/sessions/0/behavioral/current_processed/all_events.json,protocols/r1/subjects/R1023J/localizations/0/montages/0/neuroradiology/current_processed/contacts.json,FR2,build,0,protocols/r1/subjects/R1023J/experiments/FR2/sessions/0/behavioral/current_processed/math_events.json,0,,0,protocols/r1/subjects/R1023J/localizations/0/montages/0/neuroradiology/current_processed/pairs.json,,0,R1023J,R1023J,,protocols/r1/subjects/R1023J/experiments/FR2/sessions/0/behavioral/current_processed/task_events.json
